article,DH discipline,Data preservation and  digital curation,Digital heritage and multimedia,NLP,Other,Text analysis/mining,Textual scholarship
10.1093_llc_fqh045,2.3967674415971134e-05,0.010873864055611191,4.793534624493556e-05,0.006906897491878932,4.793533589690665e-05,0.004297654760173622,2.3967674415971134e-05
10.1093_llc_fqh046,0.00011332162830512502,0.000339964884915375,0.0002266432929900375,0.000113321679236825,0.0002266432929900375,0.12386678802431558,0.00011332165013299997
10.1093_llc_fqh047,1.8125791878746668e-05,0.005439623474376274,3.625159539902668e-05,1.812579575926e-05,3.625157987698332e-05,0.00010875475321273999,0.027676200866699203
10.1093_llc_fqh048,0.0004599655221682,0.2956441866699605,0.0009199309861286,0.0004599655803758,0.0009199308115056,0.5610917063313535,0.1405043601989746
10.1093_llc_fqh049,0.0002742843062151,0.0008228528604376001,0.393678767955862,0.0002742841315921,0.0005485682340804,0.0016457049932794999,0.1027555242180824
10.1093_llc_fqh050,0.0006380422855727,0.0019141276134177,0.00127608462935305,0.000638042576611,0.0012760849785990501,0.0038282546447588,0.4904293715953827
10.1093_llc_fqh051,0.0007815275457687,0.0023445833357982,0.0015630556154064001,0.0007815278950147,0.0015630552661604,0.9921847435180097,0.0007815275457687
10.1093_llc_fqi001,0.0001930211049815,0.0005790633149445,0.00038604232637831664,0.015544130156437548,0.0003860422099629833,0.14938535003845269,0.00019302116318915003
10.1093_llc_fqi002,0.03782812505960465,0.04576069006967976,0.00017515210007936668,8.757605489031666e-05,0.0001751520903781,0.013878559936225984,0.06876140336195628
10.1093_llc_fqi014,0.0006191909778863,0.0018575730500742,0.0012383820139802,0.0006191911525093,0.0012383818975649,0.9938081214786507,0.0006191910943016
10.1093_llc_fqi021,0.0008565739262849,0.0025697213714009,0.001713147619739,0.9871513843536376,0.0017131480854004001,0.0051394439069552,0.0008565740427002
10.1093_llc_fqi028,0.0005484925350174,0.0016454776632599,0.0010969851282424002,0.3990581035614013,0.0512000464368611,0.5459023650037124,0.0005484924768097
10.1093_llc_fqi029,0.00040590987191535,0.0012177297030575,0.00081181980203835,0.43528011441230774,0.0008118197438307,0.06106672127498305,0.00040590987191535
10.1093_llc_fqi030,0.0004885184462182,0.3905094841611571,0.00097703712526705,0.0004885187372565,0.0009770370088517,0.10607087041717005,0.0004885187372565
10.1093_llc_fqi031,0.0007814956479705,0.0023444871767422997,0.0015629914123564,0.2584758698940277,0.0015629912959410999,0.0046889737132003,0.7305831909179688
10.1093_llc_fqi032,0.131397396326065,0.0010780713346319,0.2487234331783838,0.0003593570436351,0.0007187142036854,0.6173636348685249,0.0003593571600504
10.1093_llc_fqi033,0.9935762882232666,0.0012847463367505001,0.000856498198118,0.0004282486042939,0.0008564972958993,0.0025694916257632005,0.000428248749813
10.1093_llc_fqi034,0.0004252434397737,0.001275730280516,0.0008504867243269666,0.22774877150853476,0.0008504866855218665,0.10175737723087258,0.0004252434397737
10.1093_llc_fqi035,0.0006444609025493,0.0019333796808494001,0.9909775996347889,0.0006444598548114,0.0012889196514151002,0.0038667588960378,0.000644459913019
10.1093_llc_fqi036,0.0477883331477642,0.0013795164413749,0.9462337382428814,0.0004598387458827,0.0009196775208692,0.0027590324461923,0.0004598387749865
10.1093_llc_fqi037,0.06093685494528876,0.0002573106968257778,0.00017154047317387777,8.577022365189999e-05,0.0001715404408362889,0.04940232450866862,8.577023011942222e-05
10.1093_llc_fqi039,0.00026061362586915,0.0007818408776073501,0.0924320218618959,0.40418002009391785,0.0005212271644268001,0.0015636821044607502,0.00026061356766145
10.1093_llc_fqi040,0.0014541150303557,0.0043623463716357,0.0029082299442961,0.0014541150303557,0.0029082298278806998,0.7983975702663884,0.1885154247283935
10.1093_llc_fqi042,0.0003553552960511,0.0010660655680112,0.0007107103592716,0.4611105620861054,0.0007107102428562,0.03569127121590995,0.0003553551796358
10.1093_llc_fqi044,0.0004283607995603,0.0012850822240579,0.0008567214827052,0.9935746192932128,0.0008567214244976,0.0025701657868919,0.0004283607995603
10.1093_llc_fqi045,0.0005002843099646,0.284582496038638,0.7099143491359426,0.0005002842517569,0.0010005685617215,0.0030017052777109006,0.0005002843681722
10.1093_llc_fqi046,0.0006014686077833,0.0018044054741037999,0.0012029372155665,0.071367435157299,0.0012029372737742,0.0036088108317923993,0.9202120304107666
10.1093_llc_fqi047,0.0006014336249791,0.0018043012823908,0.0012028675409964,0.0955562517046928,0.0012028673081658,0.0036086018080821996,0.8960236310958862
10.1093_llc_fqi048,9.77030256763e-05,0.19872985900146886,0.00019540608627720003,9.77030256763e-05,0.00019540602806953998,0.00058621810749166,9.770304895936001e-05
10.1093_llc_fqi049,0.0009331176406703,0.0027993528055956,0.0018662352813407,0.0009331177570857,0.0018662351649253,0.9906688610790295,0.000933117873501
10.1093_llc_fqi050,0.9191423654556274,0.0052091383840887,0.0034727586898952003,0.0017363794613629,0.0034727589227259003,0.010418278165161301,0.0565483160316944
10.1093_llc_fqi051,0.0005353942979127,0.0016061827773227,0.7747221245663239,0.2183177769184112,0.0010707881301641,0.003212365263607,0.000535394414328
10.1093_llc_fqi062,0.0008339857449755,0.0025019569438881,0.0016679716063663,0.9715149402618408,0.0016679714317433,0.005003914586268201,0.0168092381209135
10.1093_llc_fqi063,0.0006651267176494,0.0019953802693635,0.0013302535517141,0.00066512695048,0.0013302534352988,0.4933487407979554,0.0006651266594417
10.1093_llc_fqi064,0.00026956782676275,0.0008087005408014499,0.4962260771135333,0.0002695668081287,0.00053913364536125,0.0016174008196683,0.00026956683723255
10.1093_llc_fqi067,0.0009196950122714,0.2265119905350729,0.001839390140958,0.000919695245102,0.0018393900245427001,0.767050124122761,0.000919694895856
10.1093_llc_fql014,0.0011166364420205,0.0033499093260614997,0.0022332731168716,0.0011166366748511,0.0022332730004563,0.9888336214935406,0.0011166365584358
10.1093_llc_fql015,0.3289286295572917,0.0008809409531143333,0.0005872940140155001,0.00029364695850136666,0.0005872939558078667,0.0017618817898133665,0.0002936470361116
10.1093_llc_fql016,0.00034735465305855,0.0010420641629025,0.000694709277013275,0.19214971363544464,0.0006947093061171251,0.0547240884334314,0.00034735465305855
10.1093_llc_fql017,0.1681869328022003,0.0325708669261075,0.0304076382890343,0.0002923264109995,0.0005846527055836501,0.04730722616659465,0.2206503748893738
10.1093_llc_fql018,0.0002171409287257,0.16227978709503077,0.00043428182834754996,0.00021714097238145,0.0004342817701399,0.07720876336679781,0.2592085599899292
10.1093_llc_fql019,0.08585745096206664,0.0007358737445125667,0.18224115995690227,0.00024529131284603333,0.0004905824122639666,0.06351767614250993,0.0002452912158332667
10.1093_llc_fql020,0.000169984617969,0.06130904624296815,0.000339969177730375,0.09380190819501877,0.00033996914862655,0.09386913273192472,0.000169984617969
10.1093_llc_fql021,0.08069356779257457,0.0012258548910419,0.0008172364905476333,0.00040861824527380005,0.0008172363741323001,0.2489621865873535,0.0004086184392993333
10.1093_llc_fql022,0.0008118846453726,0.0024356535286640998,0.9886336419731377,0.0008118841797113,0.0016237687086686,0.004871305718552,0.0008118843543343
10.1093_llc_fql023,0.0001628654426895,0.0004885963280685,0.050631787123469,0.0001628654426895,0.00032573076896366665,0.02820595941739153,0.08668886621793111
10.1093_llc_fql031,0.00038672605296595,0.00116017804248255,0.0590611657535191,0.00038672605296595,0.0007734521059319,0.00232035637600335,0.4359113872051239
10.1093_llc_fql032,0.0006196463364176,0.0018589386600068,0.0012392924982122,0.0006196463364176,0.0012392923235892,0.9938035164959726,0.0006196462782099
10.1093_llc_fql033,0.00065124273533,0.1299145116936414,0.0013024851214139999,0.000651242560707,0.0013024850632063,0.8655268062138926,0.000651242560707
10.1093_llc_fql034,0.0003721154062077,0.0011163459566886,0.0007442306960001,0.0003721154644154,0.0007442306960001,0.4962788404664024,0.0003721153188962
10.1093_llc_fql036,0.0003958981542382,0.0011876943462993,0.0007917961920611,0.00039589818334205,0.0007917963084764,0.49604102392913757,0.00039589809603055
10.1093_llc_fql037,0.0004434893780853,0.658469977090135,0.0008869789307936,0.0004434894653968,0.0008869788434821,0.3384256116405592,0.0004434894653968
10.1093_llc_fql038,0.0002523658040445,0.0007570975285488,0.000504731782712,0.00025236603687515,0.0005047318118157999,0.3526975134736858,0.14503121376037595
10.1093_llc_fql039,0.0002649410162121,0.0007948230486363,0.000529882061528,0.13729576766490936,0.00052988194511265,0.3603197553602512,0.0002649410162121
10.1093_llc_fql040,0.00010854173645686667,0.0003256251899680333,0.0002170834923162667,0.00010854174615813334,0.0002170834729137,0.3322479212559604,0.00010854173645686667
10.1093_llc_fql041,0.0012506870552897,0.0037520618643610997,0.4176302581327035,0.0012506874045357,0.0025013738777487,0.5723642896628006,0.0012506869388744
10.1093_llc_fql042,0.0004890088457614,0.2373289264505728,0.0009780175168997,0.0004890088457614,0.0009780175751074,0.7592479655868372,0.0004890087875537
10.1093_llc_fql043,0.0008683682535775,0.002605105342809,0.0017367366235703,0.0396497473120689,0.0017367365653626,0.9525349272298625,0.0008683682535775
10.1093_llc_fql044,0.00025208489387295,0.0007562545652035,0.0005041697004344,0.00025208489387295,0.0005041697295382,0.4974791654967701,0.0002520848356653
10.1093_llc_fql048,0.00027679649065245,0.0008303895010612001,0.00055359301040875,0.0002767965197563,0.0005535931559278999,0.4972320425440555,0.00027679649065245
10.1093_llc_fql049,0.00040078529855235,0.241897709434852,0.0529907231975812,0.0004007851530332,0.0008015701896511,0.20310762815643094,0.0004007852403447
10.1093_llc_fqm001,0.0002201544557465,0.0006604625377803,0.4969178482278948,0.0002201541792601,0.0004403083439683,0.00132092511921645,0.0002201542665716
10.1093_llc_fqm002,0.0006012063822709,0.7045104587450624,0.0012024126481264001,0.0006012064986862,0.0012024127063341,0.2912810944835652,0.0006012062658555
10.1093_llc_fqm003,0.00022983671806285,0.00068951018329235,0.41642210008285474,0.00022983680537435,0.0004596734361257,0.08173920829722185,0.00022983671806285
10.1093_llc_fqm004,0.0003095531428698,0.0009286593995055999,0.00061910631484345,0.4953567087650299,0.00061910631484345,0.0018573190027379998,0.0003095531428698
10.1093_llc_fqm006,0.00017081550322471664,0.0005124465096741666,0.00034163100644945,0.00017081571665281668,0.0003416309482417833,0.16495850948073587,0.00017081548382216665
10.1093_llc_fqm008,0.0001230985362781,0.00036929557973047506,0.000246197028900475,0.12432919442653655,0.000246197087108125,0.12456291196576783,0.0001230985362781
10.1093_llc_fqm009,0.00033610969937093336,0.0010083292145281666,0.0006722193211316667,0.3153217633565267,0.0006722192823265666,0.014986600183571334,0.0003361097381760667
10.1093_llc_fqm010,0.000289538904326,0.0008686167711857,0.17996489448705683,0.00965989660471675,0.0005790776922366999,0.308348433987703,0.00028953893342985
10.1093_llc_fqm011,0.0002481496970479667,0.0007444492657668666,0.0004962994134984667,0.12482811013857524,0.0004962994134984667,0.1523228868803319,0.054197147488594034
10.1093_llc_fqm012,0.00036353961331765,0.0010906187817452998,0.0007270791684276499,0.0003635396424215,0.0007270791975315,0.4963645926036405,0.0003635396424215
10.1093_llc_fqm017,0.00018776254728433334,0.2836842297498758,0.0003755251139712667,0.00018776258608946665,0.00037552513337379994,0.04833478232224774,0.00018776254728433334
10.1093_llc_fqm018,0.4934587776660919,0.0027193058049305,0.0018128707306459,0.0009064353071153,0.1264777604956179,0.0054386119008992,0.3691862523555756
10.1093_llc_fqm019,0.00044662720756605,0.0013398816226981,0.0008932543569244,0.0008627013885416,0.0008932544151320501,0.49511768837692216,0.0004466272657737
10.1093_llc_fqm020,0.0007814193377271,0.0023442581878042002,0.0015628387336618001,0.0007814196287654,0.0015628387336618001,0.9921858448651617,0.0007814193377271
10.1093_llc_fqm021,5.4269964392811104e-05,0.11040560390877843,0.00010853991585058889,5.4269964392811104e-05,0.00010853989644803334,0.00032561968287656663,5.4269951457777784e-05
10.1093_llc_fqm026,0.0002023143460974,0.0006069431741100666,0.0004046288086101333,0.00020231523861486667,0.00040462875040246665,0.33131019454837457,0.00020231440430506665
10.1093_llc_fqm028,0.00082297140033915,0.43495785159757355,0.0016459422186017,0.0008229714585468,0.00164594297530125,0.05928135977592304,0.0008229711675085
10.1093_llc_fqm037,0.0010431397240608,0.0031294181244446995,0.9853960855398328,0.0010431393748149,0.0020862789824604,0.0062588369473812995,0.0010431399568915
10.1093_llc_fqm038,0.0005685264477506,0.0017055788775905,0.0011370521970092999,0.0005685261567123,0.0011370522552169,0.0034111568238584,0.9914721250534058
10.1093_llc_fqm039,0.00021947644806153332,0.16849333513528106,0.1624257685810638,0.00021947644806153332,0.0004389528379154333,0.0013168587465769335,0.0002194765062692
10.1093_llc_fqm040,0.0008014172781258,0.0024042517761698,0.0117562218219972,0.0008014172199182,0.001602834323421,0.9818324290099549,0.0008014172781258
10.1093_llc_fqm041,0.9871547222137452,0.0025690571055747,0.0017127044848165998,0.0008563522133044,0.0017127040773629,0.0051381124649196004,0.0008563521550968
10.1093_llc_fqm042,0.00063846091507,0.3307393398717976,0.6622376201557927,0.000638460740447,0.0012769213644787001,0.0038307650247588,0.0006384607986547
10.1093_llc_fqm043,0.0006011064979247,0.0018033196683971,0.0012022130540571,0.0006011069053784,0.0012022129958494,0.993988959409762,0.0006011064979247
10.1093_llc_fqm044,0.040210071206092816,0.013184002321213455,0.0003087433404289,0.06983885169029236,0.0003087433055043,0.07599521466763684,0.00015437166439368
10.1093_llc_fqm045,0.000142104778205975,0.1719711270852713,0.07646571080840658,0.000142104734550225,0.00028420948365235,0.00085262836364555,0.000142104749102125
10.1093_llc_fqm048,0.0003036284469999,0.0009108854865188,0.0006072570686227,0.0003036286216229,0.0006072569231036,0.001821771089453,0.9954455494880676
10.1093_llc_fqn003,0.0013594641350209,0.004078391357325,0.4183273031376302,0.0013594644842669,0.0027189276879652,0.5707969728391614,0.0013594640186056
10.1093_llc_fqn004,0.00018443442725886666,0.0005533033205816666,0.00036886877690746664,0.1290330688158671,0.20190260582603511,0.001106606388930167,0.00018443444666139998
10.1093_llc_fqn005,0.3859521150588989,0.0715853543952106,0.32528550771530707,0.2124060988426208,0.0010602144757284,0.0031806437182237,0.0005301074706949
10.1093_llc_fqn010,0.00025017547886815,0.0007505264948121,0.05418103173724375,0.3454459607601166,0.09762108305585565,0.0015010526112744999,0.00025017544976435
10.1093_llc_fqn011,0.0006871271179988,0.0020613812957888,0.0013742541195823,0.9896931052207948,0.0013742542942053,0.0041227635229002,0.0006871271179988
10.1093_llc_fqn012,0.00049627129919825,0.07733363535953676,0.0009925425983965,0.00049627141561355,0.2878549127490259,0.13233010511612503,0.0004962712409906
10.1093_llc_fqn013,0.0005083182283366666,0.0015249576341981,0.0010166363790630668,0.0780531217654546,0.0010166365342835334,0.003049908671527967,0.24816375970840454
10.1093_llc_fqn014,0.696234405040741,0.002681055688299,0.0017873705364763,0.2912540137767792,0.0017873699543997,0.0053621096885759,0.0008936851518228
10.1093_llc_fqn015,0.0004342014435678,0.0013026041560804,0.0008684027707203,0.9934870004653932,0.0008684029162395,0.0026052088360299,0.0004342013562563
10.1093_llc_fqn016,0.4612477123737335,0.41019499214598903,0.12338927341625089,0.0005168016068637,0.001033603097312,0.0031008095247668,0.0005168016650713
10.1093_llc_fqn017,0.00020497597288340002,0.0006149280350655,0.1971303418977186,0.00020497594960032,0.00040995185263452,0.0012298556277527402,0.00020497594960032
10.1093_llc_fqn018,0.17473896344502762,0.0006251616287044666,0.00041677439973376667,0.0193338965376218,0.00041677434152610006,0.0012503231797987332,0.13655144969622293
10.1093_llc_fqn019,0.0003158195468131,0.15958739179768594,0.22071482663159256,0.0003158195177093,0.00063163888989945,0.11811869469238435,0.0003158194303978
10.1093_llc_fqn020,0.0005124517483636,0.0015373551286756,0.0010249034385196,0.0005124518647789,0.0010249033221043,0.994875464995857,0.0005124518065713
10.1093_llc_fqn021,0.4023492932319641,0.0016899141483007999,0.30370719335041935,0.00056330463849,0.0011266092187724,0.29000040411483485,0.000563304813113
10.1093_llc_fqn022,0.0002855057828128333,0.0008565174454512,0.0005710115850282,0.3290507594744364,0.0005710115268205332,0.0017130349879152333,0.0002855057828128333
10.1093_llc_fqn023,0.000179833878064525,0.000539501605089725,0.054542011726880425,0.05009249225258827,0.0003596677270252,0.14410665992181743,0.00017983392172025
10.1093_llc_fqn030,0.0004701579455286,0.0014104737201704,0.0009403158910571,0.0004701578873209,0.0009403157164342,0.7035445393994448,0.2922240495681763
10.1093_llc_fqn031,0.0016037129098549,0.0048111388459799,0.0032074254704637997,0.0016037127934396,0.0032074248883872,0.0096222762949761,0.9759443402290344
10.1093_llc_fqn032,0.0003036102571059,0.0009108305384870001,0.0945915346674155,0.0003036101115867,0.0006072203104849001,0.15567405015462996,0.2476091682910919
10.1093_llc_fqn033,0.809158444404602,0.0043612878071142,0.0029075258644296,0.0014537628740072,0.0029075278434901,0.0087225770112123,0.1704888641834259
10.1093_llc_fqn034,0.0004666655731853,0.0013999968068674,0.0009333311463706,0.0004666655731853,0.0009333309717475501,0.12568508193362485,0.3701149523258209
10.1093_llc_fqn035,0.0136791486293077,0.0006898464198455999,0.0004598976520355,0.0002299488551216,0.0004598976229317,0.2691201866691698,0.2153610587120056
10.1093_llc_fqn036,0.0013026276137679,0.0039078817935659,0.0026052537141367,0.0013026270316913,0.7760102422907948,0.0078157618409019,0.2070555686950684
10.1093_llc_fqn038,0.0010421072365716,0.0031263189157470003,0.0020842123776673,0.001042106305249,0.0020842123776673,0.006252637133002,0.9843684434890748
10.1093_llc_fqn039,0.0008931877091526,0.0026795626617967,0.0017863752436822998,0.0008931875927373,0.001786375127267,0.0053591253235930995,0.9866021871566772
10.1093_llc_fqn040,0.0001681148035762,0.0005043443913260667,0.0003362296265549667,0.00016811482297876667,0.0003362295877498667,0.3316521890034588,0.00016811482297876667
10.1093_llc_fqn043,0.0009196025202982,0.0027588070952331,0.0018392051570117,0.0009196027531288,0.0018392046913503,0.9908039564033969,0.0009196026367135
10.1093_llc_fqn044,0.0006318217492662,0.0018954653060063,0.0012636433239094,0.0006318248342722,0.0012636436149477,0.9936817916459402,0.0006318216910585
10.1093_llc_fqp001,0.3601440191268921,0.0026073499466291,0.00173823320074,0.0008691167458891,0.0017382333753629,0.0052147007081655,0.6276884078979492
10.1093_llc_fqp002,0.0004671193019021,0.0014013583713676499,0.00093423901125785,0.0004671194765251,0.0009342385455965499,0.4736483880260492,0.0221475642174482
10.1093_llc_fqp003,0.00034728213213384,0.19548533305060117,0.00069456426426768,0.00034728213213384,0.00069456426426766,0.00208369288593524,0.0003472820855677
10.1093_llc_fqp005,0.6390755772590637,0.00268002145458,0.0017866806592792,0.0008933404460549,0.0017866807174868,0.0053600415703837,0.3484176993370056
10.1093_llc_fqp006,6.684296790303334e-05,0.033539115826392324,0.00013368596167612223,6.684298083806666e-05,0.00013368592933853335,0.00040105782682072226,0.07676988177829319
10.1093_llc_fqp007,0.0003908578364644,0.0011725733056664,0.35969179897801945,0.0003908577491529,0.0007817154400981501,0.00234514690237105,0.1352270245552063
10.1093_llc_fqp008,0.0002541843568906,0.0007625528960488499,0.0005083686264697,0.00025418429868295,0.0005083685973659,0.36898487937287416,0.1287274807691574
10.1093_llc_fqp009,0.1338749676942825,0.5298155291820875,0.3313085010158829,0.0005000999663025,0.0010001999326049,0.0030005996813994,0.0005001000245101
10.1093_llc_fqp010,0.0002842232934199,0.1089251905505079,0.14222842312301512,0.0002842232934199,0.0005684464704245,0.24742526709451318,0.00028422332252375
10.1093_llc_fqp012,0.00028421290335245,0.03614989900961511,0.2153631925757508,0.00028421281604095,0.0005684256611857,0.0017052767798303998,0.2456447631120682
10.1093_llc_fqp015,0.9765556454658508,0.0046888691140338,0.0031259133247656997,0.0015629563713446,0.0031259132083504,0.0093777384608981,0.0015629569534212
10.1093_llc_fqp016,0.18111728131771088,0.04255266075779213,0.0003065313067054,0.0001532656897325,0.000306531306705425,0.000919593949220075,0.02464413829147815
10.1093_llc_fqp017,0.0003932659747079,0.0011797978077083334,0.0007865318718055667,0.00039326589709766667,0.00078653167778,0.2413730941091974,0.0884208381175995
10.1093_llc_fqp018,0.19234931468963623,0.05557354652167603,0.0005557572003453666,0.0002778785419650333,0.0005557572779555667,0.0016672713099978,0.0823537955681483
10.1093_llc_fqp019,0.1089638695120811,0.0017386858817188002,0.001159103878308,0.0005795519100502,0.0011591038201003,0.2604129516403189,0.6259866952896118
10.1093_llc_fqp020,0.0005897675873711,0.0017693022382442999,0.0011795348254962,0.0005897675873711,0.0011795350001192,0.6287533811409955,0.365938663482666
10.1093_llc_fqp021,0.000286921771476,0.0008607652853241999,0.000573843542952,0.00028692188789135,0.0005738435720558999,0.16932927028392425,0.3280884325504303
10.1093_llc_fqp022,0.00037213438190515,0.0011164032621308502,0.000744268647395,0.00037213426548985,0.00074426856008355,0.0022328056511467997,0.4944179952144623
10.1093_llc_fqp023,0.0005632934626191,0.0016898799221962,0.0011265867506153001,0.0005632933462038,0.0011265865759924,0.9903185651055534,0.0046118348836898
10.1093_llc_fqp024,0.00015066252090035998,0.00045198766747487994,0.00030132499523460003,0.00015066255582495998,0.040575527958571875,0.1551268213661387,0.0032430160790681796
10.1093_llc_fqp025,0.00021058144435906665,0.0006317444106873999,0.00042116290812066665,0.28433231512705487,0.04626345455956954,0.0012634888019722,0.00021058156077436666
10.1093_llc_fqp027,0.00025629473384465,0.00076888420153395,0.00051258949679315,0.00025629479205235,0.0005125894385855,0.4974370636336969,0.00025629473384465
10.1093_llc_fqp030,0.0003006319166161,0.00090189572074445,0.00060126383323215,0.0003006319457199,0.00060126380412835,0.4969936806592157,0.0003006319457199
10.1093_llc_fqp031,0.00038138238596725,0.0011441472743171,0.3416011355875525,0.00038138247327875,0.00076276480103835,0.15534781978931264,0.0003813824150711
10.1093_llc_fqp032,0.4482218325138092,0.04854400915792204,0.0005390241567511001,0.0002695120638236,0.0005390240694396,0.00161707215011105,0.0002695120638236
10.1093_llc_fqp033,0.00066512811463325,0.19583423394942656,0.0013302565203047998,0.0006651282892562,0.0013302562292665,0.2995098824612796,0.0006651281728409
10.1093_llc_fqp034,0.0015628269175067,0.0046884799376128005,0.0031256537185981002,0.0015628274995833,0.0031256534857674,0.9843717489857225,0.0015628268010914
10.1093_llc_fqp035,0.0006069327355362,0.0018207979737779,0.0012138652382417,0.7810201048851013,0.0012138652382417,0.2135174841387194,0.0006069325609132
10.1093_llc_fqp036,0.0002639149315655,0.0741121828129204,0.0005278298825335667,0.00026391502857826663,0.0005278299989489,0.2573737370354744,0.00026391498977316666
10.1093_llc_fqp037,0.0002978120173793,0.0008934359066187501,0.0005956239765509,0.00029781195917165,0.00059562371461645,0.4970218703965655,0.00029781195917165
10.1093_llc_fqp038,0.0002350554568693,0.11989186413120476,0.00047011082642705,0.0002350554568693,0.1165177717339247,0.26241507680970233,0.0002350554568693
10.1093_llc_fqp039,0.0003308014711365,0.5503348622878548,0.0988102512201294,0.0003308015293441,0.0006616029131691001,0.3492009425535796,0.0003308014711365
10.1093_llc_fqp040,0.00062523718224835,0.00187571131391445,0.0012504741316661,0.000625237415079,0.0012504744809120499,0.4937476348131895,0.00062523735687135
10.1093_llc_fqq001,0.0004224607837386,0.0012673823221119999,0.0008449216256848999,0.0004224609583616,0.0008449217129964,0.49577540665632114,0.0004224607546348
10.1093_llc_fqq002,0.0011794923339039,0.0035384772345423,0.0023589847842231003,0.0011794925667345,0.6760594605002552,0.3145046229474246,0.0011794921010732
10.1093_llc_fqq003,0.00022996379993855,0.00068989128340025,0.0004599275416694,0.32966482639312744,0.16734566693776284,0.0013797826832158502,0.00022996382904235
10.1093_llc_fqq004,0.00016681151464580001,0.0005004343499118666,0.0003336229516813667,0.00016681151464580001,0.09520993426364532,0.2367889183418204,0.00016681149524323333
10.1093_llc_fqq005,0.00029498219373635,0.0008849462028591999,0.0005899642710573,0.0002949821646325,0.0005899642419535,0.4970501899078952,0.00029498219373635
10.1093_llc_fqq006,0.00027662239153865,0.37648572964826593,0.00055324478307735,0.0002766225370578,0.0005532447539735,0.1215779050544368,0.00027662247885015
10.1093_llc_fqq007,0.0006723327096551,0.0020169982453806003,0.0013446657685562,0.0006723327096551,0.0013446654775178999,0.5130937903886659,0.4808552265167236
10.1093_llc_fqq008,0.6855452656745911,0.0018038949929176,0.0012025966425425,0.1069617941975593,0.0012025963515042,0.0036077893455511,0.1996760368347168
10.1093_llc_fqq011,0.000125037113321,0.000375111369066825,0.00025007425574585,0.000125037142424825,0.00025007421209007497,0.24874961962632364,0.000125037113321
10.1093_llc_fqq013,0.000223306909902,0.0006699223740724,0.0004466139216674,0.00022330698266155,0.000446613819804,0.4977669324725866,0.000223306909902
10.1093_llc_fqq015,0.0007026046514511,0.0021078140707684,0.0014052094193174,0.000702604826074,0.4609495848417282,0.5334295479115094,0.0007026047096587
10.1093_llc_fqq016,0.00046010661753825,0.00138031956157635,0.0009202131186611499,0.0004601065011229,0.0009202130022457999,0.4953989404893945,0.0004601067921612
10.1093_llc_fqq017,0.00024811537393056666,0.0007443463740248999,0.0004962307478611333,0.17937729756037393,0.0004962307090560334,0.1517229969419228,0.00024811539333313335
10.1093_llc_fqq018,0.0006316404324024,0.0018949216464532,0.0012632809812202,0.7404226064682007,0.0012632808065972,0.25389265129342653,0.0006316404324024
10.1093_llc_fqq019,0.0010418383171781,0.6345871267840265,0.35395262506790454,0.0010418380843475,0.0020836762851103,0.0062510280404238,0.0010418383171781
10.1093_llc_fqq020,0.000568539253436,0.18370282725663842,0.0011370786232872,0.6561223864555359,0.0011370784486642999,0.0034112350549545998,0.1539208590984344
10.1093_llc_fqq021,0.15101806819438934,0.0008764435478950999,0.0005842956888955,0.000292147800792,0.0005842956597916,0.34635258524212964,0.00029214797541495
10.1093_llc_fqq022,0.00021265751274765,0.2752478779875673,0.2224128574162023,0.0002126574399881,0.0004253148945281,0.0012759446690324,0.00021265751274765
10.1093_llc_fqq024,0.3337346911430359,0.3745358216692693,0.0011909828172064,0.0005954913212917,0.0011909825261682,0.0035729476949198,0.2851790487766266
10.1093_llc_fqq026,0.02518713660538195,0.0009194900048896,0.18480388287571256,0.0003064966294914,0.0006129932880866501,0.011632138106506151,0.2765378952026367
10.1093_llc_fqq027,0.11552324146032332,0.07325066531484478,0.000279082858469325,0.000139541443786575,0.000279082829365475,0.060388841928215656,0.000139541458338475
10.1093_llc_fqq028,0.0006013002130202,0.0018039008718914002,0.0012026004260404,0.599612832069397,0.0012026005424558,0.3949754966888573,0.0006013002130202
10.1093_llc_fqq029,0.00022987827833275,0.0006896348058944249,0.000459756585769325,0.00022987836564425,0.000459756483905925,0.24770120503671927,0.000229878249228925
10.1093_llc_fqr001,0.00012052388046866667,0.3090444669263282,0.00024104771243093335,0.00012052388046866667,0.0002410477415347667,0.023445202910806835,0.00012052386106610001
10.1093_llc_fqr004,0.0001709660476384,0.0005128981623177334,0.00034193213408186663,0.03348249942064283,0.0003419320564716667,0.29831213517657784,0.0001709660476384
10.1093_llc_fqr013,0.00013453763676806,0.00040361294522878004,0.00026907527353612,0.00013453767169266,0.00026907534338532,0.1986546141793951,0.00013453767169266
10.1093_llc_fqr015,0.5885892510414124,0.0015392833738587,0.0010261893039568,0.4042274355888367,0.0010261891293338,0.0030785662820560005,0.0005130944773554
10.1093_llc_fqr016,0.068334050476551,0.0410800014506092,0.5648252569371834,0.0006192526780068,0.32080670219147567,0.0037155161262485996,0.0006192530272528
10.1093_llc_fqr017,0.0005042427801527,0.2380716105690225,0.001008485793136,0.00050424283836035,0.00100848544389,0.2583987091202288,0.00050424283836035
10.1093_llc_fqr018,0.00020434369798746668,0.28515684428081534,0.00040868745418263337,0.045724352200826,0.0004086874153775,0.0012260624401580333,0.00020434371739003332
10.1093_llc_fqr019,0.0001313571119681,0.0003940711903851,0.2187335822818568,0.0001313571119681,0.00026271418028042497,0.008005019801203075,0.02234189584851265
